school_id,grade_id,program_id,regular_vacancies
1363,11,7983,15
1363,12,7984,25
1364,-1,7985,26
1364,0,7986,3
1364,1,7987,9
1364,2,7988,0
1364,3,7989,3
1364,4,7990,2
1364,5,7991,2
1364,6,7992,0
1364,7,7993,1
1364,8,7994,0
1364,9,7995,0
1364,10,7996,4
1364,11,7997,4
1364,12,7998,1
1366,9,7999,144
1366,10,8000,10
1366,11,8001,7
1366,11,8002,12
1366,11,8003,9
1366,11,8004,11
1366,12,8005,1
1366,12,8006,22
1366,12,8007,5
1366,12,8008,17
1367,1,8009,34
1367,2,8010,3
1367,3,8011,4
1367,4,8012,7
1367,5,8013,2
1367,6,8014,1
1367,7,8015,7
1367,8,8016,6
1367,9,8017,4
1367,10,8018,2
1367,11,8019,2
1367,12,8020,2
1368,-1,8021,35
1368,0,8022,41
1368,1,8023,28
1368,2,8024,12
1368,3,8025,14
1368,4,8026,6
1368,5,8027,14
1368,6,8028,7
1368,7,8029,11
1368,8,8030,25
1368,9,8031,38
1368,10,8032,16
1368,11,8033,13
1368,12,8034,13
1369,0,8035,30
1369,1,8036,20
1369,2,8037,13
1369,3,8038,7
1369,4,8039,3
1369,5,8040,12
1369,6,8041,6
1369,7,8042,5
1369,8,8043,13
1370,-1,8044,30
1370,0,8045,2
1370,1,8046,7
1370,2,8047,1
1370,3,8048,1
1370,4,8049,4
1370,5,8050,3
1370,6,8051,1
1370,7,8052,2
1370,8,8053,3
1370,9,8054,5
1370,10,8055,4
1370,11,8056,13
1370,12,8057,8
1371,-1,8058,30
1371,0,8059,32
1371,1,8060,17
1371,2,8061,2
1371,3,8062,6
1371,4,8063,4
1371,5,8064,7
1371,6,8065,4
1371,7,8066,3
1371,8,8067,3
1371,9,8068,10
1371,10,8069,2
1371,11,8070,1
1371,12,8071,0
1377,-1,8072,24
1377,0,8073,1
1377,1,8074,14
1377,2,8075,15
1377,3,8076,5
1377,4,8077,7
1377,5,8078,4
1377,6,8079,2
1377,7,8080,2
1377,8,8081,6
1378,-1,8082,41
1378,0,8083,15
1378,1,8084,29
1378,2,8085,15
1378,3,8086,21
1378,4,8087,10
1378,5,8088,7
1378,6,8089,9
1378,7,8090,17
1378,8,8091,19
1384,-1,8092,20
1384,0,8093,12
1384,1,8094,16
1384,2,8095,4
1384,3,8096,8
1384,4,8097,5
1384,5,8098,9
1384,6,8099,2
1384,7,8100,0
1384,8,8101,2
1385,-1,8102,13
1385,0,8103,1
1385,1,8104,22
1385,2,8105,16
1385,3,8106,18
1385,4,8107,6
1385,5,8108,7
1385,6,8109,6
1385,7,8110,6
1385,8,8111,12
1389,-1,8112,10
1389,0,8113,7
1389,1,8114,7
1389,2,8115,5
1389,3,8116,2
1389,4,8117,1
1389,5,8118,3
1389,6,8119,0
1390,-1,8120,10
1390,0,8121,15
1390,1,8122,14
1390,2,8123,9
1390,3,8124,5
1390,4,8125,12
1390,5,8126,12
1390,6,8127,2
1390,7,8128,13
1390,8,8129,29
1392,7,8130,40
1392,8,8131,0
1392,9,8132,79
1392,10,8133,15
1392,11,8134,7
1392,12,8135,7
1393,-1,8136,35
1393,0,8137,7
1393,1,8138,4
1393,2,8139,6
1393,3,8140,2
1393,4,8141,0
1393,5,8142,0
1393,6,8143,0
1393,7,8144,0
1393,8,8145,1
1393,9,8146,32
1393,10,8147,3
1393,11,8148,2
1393,12,8149,1
1394,-1,8150,15
1394,0,8151,11
1394,1,8152,19
1394,2,8153,17
1394,3,8154,12
1394,4,8155,11
1394,5,8156,13
1394,6,8157,10
1394,7,8158,5
1394,8,8159,12
1395,-1,8160,70
1395,0,8161,2
1395,1,8162,4
1395,2,8163,5
1395,3,8164,5
1395,4,8165,2
1395,5,8166,0
1395,6,8167,0
1395,7,8168,0
1395,8,8169,4
1395,9,8170,9
1395,10,8171,9
1395,11,8172,4
1395,12,8173,6
1397,-1,8174,40
1397,0,8175,18
1397,1,8176,79
1397,2,8177,56
1397,3,8178,25
1397,4,8179,22
1397,5,8180,23
1397,6,8181,29
1397,7,8182,46
1397,8,8183,42
1397,9,8184,115
1397,10,8185,61
1397,11,8186,14
1397,11,8187,1
1397,11,8188,2
1397,12,8189,18
1397,12,8190,11
1397,12,8191,8
1405,-1,8192,28
1405,-1,8193,28
1405,0,8194,0
1405,0,8195,2
1405,1,8196,2
1405,2,8197,2
1405,3,8198,1
1405,4,8199,0
1405,5,8200,0
1405,6,8201,1
1405,7,8202,0
1405,8,8203,16
1405,9,8204,0
1405,10,8205,8
1405,11,8206,3
1405,12,8207,2
1414,-1,8208,25
1414,0,8209,8
1414,1,8210,12
1414,2,8211,2
1414,3,8212,4
1414,4,8213,3
1414,5,8214,16
1414,6,8215,2
1414,7,8216,1
1414,8,8217,5
1414,9,8218,3
1414,10,8219,6
1414,11,8220,11
1414,12,8221,11
1416,-1,8222,25
1416,0,8223,7
1416,1,8224,1
1416,2,8225,0
1416,3,8226,3
1416,4,8227,1
1416,5,8228,1
1416,6,8229,0
1416,7,8230,1
1416,8,8231,5
1417,-1,8232,15
1417,0,8233,6
1417,1,8234,11
1417,2,8235,14
1417,3,8236,11
1417,4,8237,10
1417,5,8238,4
1417,6,8239,7
1417,7,8240,8
1417,8,8241,8
1418,-1,8242,12
1418,0,8243,11
1418,1,8244,4
1418,2,8245,4
1418,3,8246,9
1418,4,8247,3
1418,5,8248,4
1418,6,8249,8
1419,-1,8250,10
1419,0,8251,2
1419,1,8252,5
1419,2,8253,5
1419,3,8254,1
1419,4,8255,2
1419,5,8256,1
1419,6,8257,1
1421,0,8258,25
1421,1,8259,12
1421,2,8260,3
1421,3,8261,4
1421,4,8262,8
1421,5,8263,2
1421,6,8264,2
1421,7,8265,3
1421,8,8266,1
1421,9,8267,4
1421,10,8268,7
1421,11,8269,2
1421,12,8270,2
1422,9,8271,46
1422,10,8272,16
1422,11,8273,7
1422,11,8274,1
1422,12,8275,3
1422,12,8276,9
1423,-1,8277,10
1423,0,8278,11
1423,1,8279,17
1423,2,8280,10
1423,3,8281,14
1423,4,8282,11
1423,5,8283,9
1423,6,8284,14
1423,7,8285,7
1423,8,8286,7
1424,-1,8287,15
1424,0,8288,4
1424,1,8289,20
1424,2,8290,15
1424,3,8291,13
1424,4,8292,10
1424,5,8293,0
1424,6,8294,6
1424,7,8295,11
1424,8,8296,0
1425,-1,8297,25
1425,0,8298,7
1425,1,8299,16
1425,2,8300,11
1425,3,8301,2
1425,4,8302,9
1425,5,8303,6
1425,6,8304,3
1425,7,8305,18
1425,8,8306,1
1425,9,8307,4
1425,10,8308,2
1425,11,8309,9
1425,11,8310,11
1425,12,8311,1
1425,12,8312,9
1427,-1,8313,25
1427,0,8314,11
1427,1,8315,9
1427,2,8316,13
1427,3,8317,12
1427,4,8318,7
1427,5,8319,4
1427,6,8320,16
1427,7,8321,9
1427,8,8322,11
1430,-1,8323,17
1430,0,8324,4
1430,1,8325,28
1430,2,8326,32
1430,3,8327,24
1430,4,8328,22
1430,5,8329,22
1430,6,8330,22
1430,7,8331,24
1430,8,8332,22
1431,-1,8333,24
1431,0,8334,14
1431,1,8335,8
1431,2,8336,17
1431,3,8337,7
1431,4,8338,9
1431,5,8339,6
1431,6,8340,6
1431,7,8341,11
1431,8,8342,2
1433,-1,8343,15
1433,0,8344,7
1433,1,8345,20
1433,2,8346,15
1433,3,8347,7
1433,4,8348,16
1433,5,8349,6
1433,6,8350,14
1433,7,8351,12
1433,8,8352,6
1435,-1,8353,15
1435,0,8354,4
1435,1,8355,10
1435,2,8356,8
1435,3,8357,4
1435,4,8358,8
1435,5,8359,3
1435,6,8360,2
1435,7,8361,4
1435,8,8362,1
1436,-1,8363,35
1436,0,8364,2
1436,1,8365,37
1436,2,8366,7
1436,3,8367,3
1436,4,8368,5
1436,5,8369,5
1436,6,8370,2
1436,7,8371,2
1436,8,8372,1
1436,9,8373,32
1436,10,8374,7
1436,11,8375,4
1436,12,8376,5
1437,-1,8377,70
1437,0,8378,29
1437,1,8379,23
1437,2,8380,25
1437,3,8381,25
1437,4,8382,7
1437,5,8383,20
1437,6,8384,28
1437,7,8385,23
1437,8,8386,4
1437,9,8387,20
1437,10,8388,19
1437,11,8389,27
1437,12,8390,43
1438,1,8391,29
1438,2,8392,18
1438,3,8393,18
1438,4,8394,14
1438,5,8395,8
1438,6,8396,15
1438,7,8397,10
1438,8,8398,18
1442,1,8399,29
1442,2,8400,0
1442,3,8401,10
1442,4,8402,5
1442,5,8403,2
1442,6,8404,2
1442,7,8405,4
1442,8,8406,5
1443,9,8407,190
1443,10,8408,2
1443,11,8409,1
1443,11,8410,23
1443,11,8411,2
1443,11,8412,1
1443,11,8413,2
1443,12,8414,19
1443,12,8415,10
1443,12,8416,6
1443,12,8417,6
1443,12,8418,11
1444,-1,8419,34
1444,0,8420,21
1444,1,8421,19
1444,2,8422,17
1444,3,8423,14
1444,4,8424,14
1444,5,8425,13
1444,6,8426,11
1444,7,8427,9
1444,8,8428,5
1444,9,8429,7
1444,10,8430,34
1444,11,8431,3
1444,12,8432,5
1445,-1,8433,35
1445,0,8434,3
1445,1,8435,14
1445,2,8436,10
1445,3,8437,5
1445,4,8438,3
1445,5,8439,0
1445,6,8440,0
1445,7,8441,2
1445,8,8442,1
1445,9,8443,26
1445,10,8444,29
1445,11,8445,23
1445,12,8446,9
1447,-1,8447,35
1447,0,8448,3
1447,1,8449,10
1447,2,8450,5
1447,3,8451,4
1447,4,8452,0
1447,5,8453,3
1447,6,8454,0
1447,7,8455,6
1447,8,8456,7
1448,-1,8457,12
1448,0,8458,1
1448,1,8459,5
1448,2,8460,0
1448,3,8461,1
1448,4,8462,2
1448,5,8463,2
1448,6,8464,1
1448,7,8465,3
1448,8,8466,5
1449,-1,8467,30
1449,0,8468,13
1449,1,8469,38
1449,2,8470,24
1449,3,8471,34
1449,4,8472,34
1449,5,8473,25
1449,6,8474,28
1449,7,8475,25
1449,8,8476,16
1449,9,8477,64
1449,10,8478,17
1449,11,8479,4
1449,11,8480,4
1449,11,8481,6
1449,12,8482,0
1449,12,8483,3
1449,12,8484,1
1449,12,8485,0
1450,-1,8486,20
1450,-1,8487,20
1450,0,8488,7
1450,0,8489,3
1450,1,8490,44
1450,2,8491,32
1450,3,8492,23
1450,4,8493,30
1450,5,8494,15
1450,6,8495,28
1450,7,8496,32
1450,8,8497,27
1450,9,8498,39
1450,10,8499,22
1450,11,8500,0
1450,12,8501,16
1453,-1,8502,35
1453,0,8503,42
1453,1,8504,42
1453,2,8505,46
1453,3,8506,28
1453,4,8507,28
1453,5,8508,18
1453,6,8509,24
1453,7,8510,21
1453,8,8511,15
1453,9,8512,20
1453,10,8513,9
1453,11,8514,17
1453,12,8515,25
1454,-1,8516,12
1454,0,8517,4
1454,1,8518,8
1454,2,8519,14
1454,3,8520,16
1454,4,8521,14
1454,5,8522,16
1454,6,8523,14
1454,7,8524,12
1454,8,8525,9
1455,-1,8526,8
1455,0,8527,9
1455,1,8528,13
1455,2,8529,1
1455,3,8530,1
1455,4,8531,6
1455,5,8532,1
1455,6,8533,8
1455,7,8534,0
1455,8,8535,1
1456,-1,8536,15
1456,0,8537,9
1456,1,8538,10
1456,2,8539,6
1456,3,8540,11
1456,4,8541,6
1456,5,8542,11
1456,6,8543,9
1456,7,8544,8
1456,8,8545,7
1457,-1,8546,15
1457,0,8547,4
1457,1,8548,12
1457,2,8549,11
1457,3,8550,4
1457,4,8551,7
1457,5,8552,8
1457,6,8553,3
1457,7,8554,8
1457,8,8555,1
1458,-1,8556,15
1458,0,8557,7
1458,1,8558,9
1458,2,8559,14
1458,3,8560,11
1458,4,8561,14
1458,5,8562,8
1458,6,8563,21
1458,7,8564,9
1458,8,8565,3
1459,-1,8566,22
1459,0,8567,3
1459,1,8568,10
1459,2,8569,4
1459,3,8570,12
1459,4,8571,6
1459,5,8572,7
1459,6,8573,0
1459,7,8574,6
1459,8,8575,9
1460,1,8576,3
1460,2,8577,1
1460,3,8578,1
1460,4,8579,1
1460,5,8580,1
1460,6,8581,2
1461,-1,8582,14
1461,0,8583,7
1461,1,8584,5
1461,2,8585,5
1461,3,8586,2
1461,4,8587,4
1461,5,8588,1
1461,6,8589,2
1462,-1,8590,12
1462,0,8591,6
1462,1,8592,8
1462,2,8593,6
1462,3,8594,9
1462,4,8595,10
1462,5,8596,6
1462,6,8597,2
1464,9,8598,180
1464,10,8599,32
1464,11,8600,4
1464,11,8601,0
1464,11,8602,0
1464,11,8603,1
1464,11,8604,5
1464,12,8605,3
1464,12,8606,6
1464,12,8607,4
1464,12,8608,7
1464,12,8609,4
1465,-1,8610,36
1465,0,8611,16
1465,1,8612,28
1465,2,8613,22
1465,3,8614,8
1465,4,8615,17
1465,5,8616,17
1465,6,8617,21
1465,7,8618,26
1465,8,8619,4
1466,-1,8620,50
1466,0,8621,17
1466,1,8622,37
1466,2,8623,19
1466,3,8624,21
1466,4,8625,11
1466,5,8626,31
1466,6,8627,19
1466,7,8628,21
1466,8,8629,22
1467,-1,8630,30
1467,0,8631,2
1467,1,8632,6
1467,2,8633,2
1467,3,8634,2
1467,4,8635,0
1467,5,8636,1
1467,6,8637,0
1467,7,8638,0
1467,8,8639,1
1467,9,8640,3
1467,10,8641,1
1467,11,8642,2
1467,12,8643,0
1468,-1,8644,35
1468,0,8645,18
1468,1,8646,9
1468,2,8647,10
1468,3,8648,7
1468,4,8649,9
1468,5,8650,11
1468,6,8651,7
1468,7,8652,10
1468,8,8653,8
1468,9,8654,20
1468,10,8655,12
1469,-1,8656,30
1469,0,8657,6
1469,1,8658,26
1469,2,8659,20
1469,3,8660,25
1469,4,8661,19
1469,5,8662,16
1469,6,8663,17
1469,7,8664,9
1469,8,8665,8
1471,-1,8666,18
1471,0,8667,3
1471,1,8668,4
1471,2,8669,10
1471,3,8670,0
1471,4,8671,8
1471,5,8672,0
1471,6,8673,3
1471,7,8674,4
1471,8,8675,2
1472,-1,8676,30
1472,0,8677,10
1472,1,8678,16
1472,2,8679,17
1472,3,8680,14
1472,4,8681,9
1472,5,8682,14
1472,6,8683,13
1472,7,8684,11
1472,8,8685,13
1473,-1,8686,15
1473,0,8687,10
1473,1,8688,7
1473,2,8689,13
1473,3,8690,5
1473,4,8691,10
1473,5,8692,13
1473,6,8693,10
1474,-1,8694,35
1474,0,8695,9
1474,1,8696,0
1474,2,8697,0
1474,3,8698,3
1474,4,8699,0
1474,5,8700,9
1474,6,8701,2
1474,7,8702,0
1474,8,8703,6
1475,-1,8704,10
1475,0,8705,5
1475,1,8706,0
1475,2,8707,0
1475,3,8708,4
1475,4,8709,3
1475,5,8710,3
1475,6,8711,1
1478,-1,8712,35
1478,0,8713,0
1478,1,8714,2
1478,2,8715,3
1478,3,8716,0
1478,4,8717,2
1478,5,8718,1
1478,6,8719,0
1478,7,8720,0
1478,8,8721,0
1478,9,8722,1
1478,10,8723,1
1478,11,8724,1
1478,12,8725,0
1482,-1,8726,34
1482,0,8727,13
1482,1,8728,6
1482,2,8729,3
1482,3,8730,0
1482,4,8731,7
1482,5,8732,10
1482,6,8733,0
1482,7,8734,3
1482,7,8735,2
1482,8,8736,29
1482,8,8737,3
1482,9,8738,5
1482,10,8739,8
1482,11,8740,0
1482,12,8741,10
1483,-1,8742,35
1483,0,8743,14
1483,1,8744,15
1483,2,8745,9
1483,3,8746,12
1483,4,8747,15
1483,5,8748,13
1483,6,8749,12
1483,7,8750,17
1483,8,8751,8
1484,-1,8752,70
1484,0,8753,12
1484,1,8754,7
1484,2,8755,6
1484,3,8756,10
1484,4,8757,0
1484,5,8758,2
1484,6,8759,4
1484,7,8760,1
1484,8,8761,0
1488,-1,8762,30
1488,0,8763,2
1488,1,8764,0
1488,2,8765,4
1488,3,8766,21
1488,4,8767,13
1488,5,8768,9
1488,6,8769,12
1488,7,8770,0
1488,8,8771,2
1489,9,8772,72
1489,10,8773,7
1489,11,8774,0
1489,11,8775,0
1489,12,8776,1
1489,12,8777,1
1490,-1,8778,15
1490,0,8779,0
1490,1,8780,11
1490,2,8781,17
1490,3,8782,8
1490,4,8783,10
1490,5,8784,13
1490,6,8785,13
1490,7,8786,10
1490,8,8787,8
1490,9,8788,10
1490,10,8789,12
1490,11,8790,1
1490,12,8791,8
1491,-1,8792,25
1491,0,8793,1
1491,1,8794,1
1491,2,8795,0
1491,3,8796,0
1491,4,8797,6
1491,5,8798,7
1491,6,8799,7
1491,7,8800,0
1491,8,8801,11
1493,-1,8802,7
1493,0,8803,2
1493,1,8804,0
1493,2,8805,5
1493,3,8806,2
1493,4,8807,2
1493,5,8808,1
1493,6,8809,3
1495,1,8810,2
1495,2,8811,1
1495,3,8812,3
1495,4,8813,0
1495,5,8814,2
1495,6,8815,0
1496,-1,8816,7
1496,0,8817,0
1496,1,8818,2
1496,2,8819,4
1496,3,8820,3
1496,4,8821,2
1496,5,8822,1
1496,6,8823,7
1496,7,8824,2
1496,8,8825,2
1498,-1,8826,9
1498,0,8827,3
1498,1,8828,0
1498,2,8829,1
1498,3,8830,1
1498,4,8831,0
1498,5,8832,0
1498,6,8833,0
1498,7,8834,1
1498,8,8835,10
1500,-1,8836,35
1500,0,8837,0
1500,1,8838,13
1500,2,8839,15
1500,3,8840,19
1500,4,8841,11
1500,5,8842,20
1500,6,8843,6
1500,7,8844,4
1500,8,8845,11
1500,9,8846,34
1500,10,8847,3
1500,11,8848,8
1500,11,8849,6
1500,12,8850,11
1500,12,8851,5
1502,9,8852,338
1502,10,8853,165
1502,11,8854,22
1502,11,8855,68
1502,11,8856,23
1502,11,8857,26
1502,12,8858,24
1502,12,8859,50
1502,12,8860,18
1502,12,8861,20
1503,9,8862,342
1503,10,8863,73
1503,11,8864,10
1503,11,8865,17
1503,11,8866,3
1503,11,8867,22
1503,11,8868,4
1503,11,8869,4
1503,12,8870,9
1503,12,8871,7
1503,12,8872,1
1503,12,8873,8
1503,12,8874,13
1503,12,8875,0
1504,9,8876,295
1504,10,8877,40
1504,11,8878,5
1504,11,8879,7
1504,11,8880,14
1504,11,8881,7
1504,11,8882,6
1504,12,8883,2
1504,12,8884,2
1504,12,8885,3
1504,12,8886,3
1504,12,8887,2
1506,-1,8888,25
1506,0,8889,14
1506,1,8890,10
1506,2,8891,14
1506,3,8892,15
1506,4,8893,16
1506,5,8894,15
1506,6,8895,16
1506,7,8896,11
1506,8,8897,16
1511,1,8898,35
1511,2,8899,31
1511,3,8900,21
1511,4,8901,31
1511,5,8902,29
1511,6,8903,27
1511,7,8904,22
1511,8,8905,25
1514,-1,8906,30
1514,0,8907,15
1514,1,8908,17
1514,2,8909,15
1514,3,8910,7
1514,4,8911,19
1514,5,8912,16
1514,6,8913,11
1514,7,8914,13
1514,8,8915,14
1515,7,8916,60
1515,8,8917,7
1515,9,8918,240
1515,10,8919,31
1515,11,8920,39
1515,12,8921,21
1516,-1,8922,30
1516,0,8923,4
1516,1,8924,16
1516,2,8925,9
1516,3,8926,4
1516,4,8927,9
1516,5,8928,5
1516,6,8929,2
1516,7,8930,40
1516,8,8931,39
1516,9,8932,78
1516,10,8933,65
1516,11,8934,10
1516,11,8935,16
1516,11,8936,105
1516,12,8937,18
1516,12,8938,24
1516,12,8939,19
1517,-1,8940,50
1517,0,8941,28
1517,1,8942,6
1517,2,8943,19
1517,3,8944,13
1517,4,8945,6
1517,5,8946,13
1517,6,8947,9
1517,7,8948,57
1517,8,8949,43
1517,9,8950,45
1517,10,8951,34
1517,11,8952,37
1517,11,8953,37
1517,11,8954,7
1517,12,8955,28
1517,12,8956,25
1517,12,8957,22
1518,-1,8958,50
1518,0,8959,42
1518,1,8960,18
1518,2,8961,27
1518,3,8962,20
1518,4,8963,21
1518,5,8964,22
1518,6,8965,17
1518,7,8966,51
1518,8,8967,54
1518,9,8968,56
1518,10,8969,36
1518,11,8970,32
1518,12,8971,21
1519,7,8972,40
1519,8,8973,34
1519,9,8974,23
1519,10,8975,7
1519,11,8976,31
1519,11,8977,32
1519,11,8978,32
1519,11,8979,34
1519,12,8980,0
1519,12,8981,0
1519,12,8982,4
1519,12,8983,0
1520,7,8984,58
1520,8,8985,62
1520,9,8986,44
1520,10,8987,8
1520,11,8988,17
1520,12,8989,13
1521,-1,8990,35
1521,0,8991,14
1521,1,8992,13
1521,2,8993,9
1521,3,8994,14
1521,4,8995,18
1521,5,8996,20
1521,6,8997,19
1521,7,8998,3
1521,8,8999,7
1521,9,9000,59
1521,10,9001,37
1521,11,9002,27
1521,11,9003,9
1521,11,9004,1
1521,12,9005,22
1521,12,9006,0
1521,12,9007,0
1522,-1,9008,20
1522,0,9009,0
1522,1,9010,17
1522,2,9011,9
1522,3,9012,16
1522,4,9013,5
1522,5,9014,12
1522,6,9015,18
1522,7,9016,9
1522,8,9017,14
1522,9,9018,7
1522,10,9019,8
1522,11,9020,12
1522,12,9021,15
1523,-1,9022,50
1523,0,9023,14
1523,1,9024,13
1523,2,9025,13
1523,3,9026,13
1523,4,9027,0
1523,5,9028,24
1523,6,9029,6
1523,7,9030,6
1523,8,9031,11
1524,-1,9032,25
1524,0,9033,11
1524,1,9034,18
1524,2,9035,13
1524,3,9036,13
1524,4,9037,6
1524,5,9038,8
1524,6,9039,11
1524,7,9040,12
1524,8,9041,13
1525,7,9042,60
1525,8,9043,5
1525,9,9044,175
1525,10,9045,9
1525,11,9046,3
1525,11,9047,0
1525,11,9048,2
1525,11,9049,2
1525,11,9050,2
1525,12,9051,0
1525,12,9052,0
1525,12,9053,3
1525,12,9054,0
1525,12,9055,2
1526,-1,9056,25
1526,0,9057,8
1526,1,9058,13
1526,2,9059,6
1526,3,9060,3
1526,4,9061,7
1526,5,9062,9
1526,6,9063,6
1526,7,9064,11
1526,8,9065,5
1528,-1,9066,30
1528,0,9067,5
1528,1,9068,15
1528,2,9069,16
1528,3,9070,6
1528,4,9071,7
1528,5,9072,3
1528,6,9073,5
1528,7,9074,2
1528,8,9075,1
1529,-1,9076,25
1529,0,9077,15
1529,1,9078,38
1529,2,9079,7
1529,3,9080,15
1529,4,9081,0
1529,5,9082,10
1529,6,9083,13
1529,7,9084,0
1529,8,9085,3
1533,-1,9086,50
1533,0,9087,28
1533,1,9088,27
1533,2,9089,32
1533,3,9090,26
1533,4,9091,12
1533,5,9092,11
1533,6,9093,22
1533,7,9094,12
1533,8,9095,15
1534,-1,9096,96
1534,0,9097,20
1534,1,9098,17
1534,2,9099,17
1534,3,9100,17
1534,4,9101,12
1534,5,9102,26
1534,6,9103,28
1534,7,9104,31
1534,8,9105,18
1536,-1,9106,35
1536,-1,9107,35
1536,0,9108,3
1536,0,9109,15
1536,1,9110,32
1536,2,9111,22
1536,3,9112,23
1536,4,9113,18
1536,5,9114,52
1536,6,9115,40
1536,7,9116,28
1536,8,9117,42
1537,-1,9118,60
1537,0,9119,27
1537,1,9120,18
1537,2,9121,19
1537,3,9122,15
1537,4,9123,12
1537,5,9124,13
1537,6,9125,20
1537,7,9126,7
1537,8,9127,25
1538,-1,9128,22
1538,0,9129,7
1538,1,9130,19
1538,2,9131,23
1538,3,9132,19
1538,4,9133,20
1538,5,9134,15
1538,6,9135,17
1538,7,9136,19
1538,8,9137,12
1540,-1,9138,18
1540,0,9139,14
1540,1,9140,28
1540,2,9141,23
1540,3,9142,29
1540,4,9143,26
1540,5,9144,28
1540,6,9145,23
1540,7,9146,27
1540,8,9147,24
1541,-1,9148,35
1541,0,9149,25
1541,1,9150,27
1541,2,9151,27
1541,3,9152,21
1541,4,9153,19
1541,5,9154,12
1541,6,9155,12
1541,7,9156,22
1541,8,9157,14
1542,-1,9158,50
1542,0,9159,30
1542,1,9160,13
1542,2,9161,5
1542,3,9162,16
1542,4,9163,5
1542,5,9164,5
1542,6,9165,7
1542,7,9166,10
1542,8,9167,0
1542,9,9168,0
1542,10,9169,6
1542,11,9170,4
1542,12,9171,10
1543,-1,9172,24
1543,0,9173,6
1543,1,9174,9
1543,2,9175,5
1543,3,9176,3
1543,4,9177,9
1543,5,9178,0
1543,6,9179,9
1543,7,9180,10
1543,8,9181,5
1547,-1,9182,35
1547,0,9183,25
1547,1,9184,31
1547,2,9185,24
1547,3,9186,18
1547,4,9187,23
1547,5,9188,26
1547,6,9189,19
1547,7,9190,19
1547,8,9191,17
1548,-1,9192,12
1548,0,9193,8
1548,1,9194,19
1548,2,9195,15
1548,3,9196,29
1548,4,9197,30
1548,5,9198,28
1548,6,9199,26
1548,7,9200,25
1548,8,9201,25
1549,-1,9202,30
1549,0,9203,17
1549,1,9204,6
1549,1,9205,30
1549,2,9206,5
1549,2,9207,30
1549,3,9208,6
1549,4,9209,10
1549,5,9210,9
1549,6,9211,3
1549,7,9212,3
1549,8,9213,8
1549,9,9214,25
1549,10,9215,9
1549,11,9216,14
1549,11,9217,11
1549,12,9218,12
1549,12,9219,0
1550,-1,9220,25
1550,0,9221,12
1550,1,9222,17
1550,2,9223,14
1550,3,9224,15
1550,4,9225,15
1550,5,9226,21
1550,6,9227,11
1550,7,9228,17
1550,8,9229,18
1551,-1,9230,32
1551,0,9231,19
1551,1,9232,8
1551,2,9233,19
1551,3,9234,15
1551,4,9235,12
1551,5,9236,10
1551,6,9237,10
1551,7,9238,21
1551,8,9239,23
1553,-1,9240,50
1553,0,9241,40
1553,1,9242,31
1553,2,9243,33
1553,3,9244,23
1553,4,9245,31
1553,5,9246,40
1553,6,9247,16
1553,7,9248,34
1553,8,9249,41
1554,-1,9250,10
1554,0,9251,12
1554,1,9252,21
1554,2,9253,16
1554,3,9254,16
1554,4,9255,10
1554,5,9256,11
1554,6,9257,12
1554,7,9258,12
1554,8,9259,14
1555,-1,9260,15
1555,0,9261,15
1555,1,9262,19
1555,2,9263,23
1555,3,9264,16
1555,4,9265,19
1555,5,9266,21
1555,6,9267,15
1555,7,9268,10
1555,8,9269,11
1556,-1,9270,13
1556,0,9271,6
1556,1,9272,19
1556,2,9273,19
1556,3,9274,15
1556,4,9275,16
1556,5,9276,14
1556,6,9277,12
1556,7,9278,13
1556,8,9279,14
1557,-1,9280,30
1557,0,9281,17
1557,1,9282,11
1557,2,9283,7
1557,3,9284,7
1557,4,9285,8
1557,5,9286,7
1557,6,9287,12
1557,7,9288,10
1557,8,9289,15
1563,-1,9290,15
1563,0,9291,10
1563,1,9292,23
1563,2,9293,25
1563,3,9294,21
1563,4,9295,23
1563,5,9296,23
1563,6,9297,18
1563,7,9298,21
1563,8,9299,22
1567,-1,9300,5
1567,0,9301,9
1567,1,9302,5
1567,2,9303,12
1567,3,9304,12
1567,4,9305,12
1567,5,9306,6
1567,6,9307,10
1567,7,9308,5
1567,8,9309,12
1568,-1,9310,25
1568,0,9311,3
1568,1,9312,7
1568,2,9313,2
1568,3,9314,4
1568,4,9315,8
1568,5,9316,10
1568,6,9317,6
1568,7,9318,4
1568,8,9319,2
1569,-1,9320,33
1569,0,9321,4
1569,1,9322,12
1569,2,9323,3
1569,3,9324,7
1569,4,9325,2
1569,5,9326,2
1569,6,9327,2
1569,7,9328,1
1569,8,9329,3
1570,-1,9330,20
1570,0,9331,11
1570,1,9332,33
1570,2,9333,17
1570,3,9334,0
1570,4,9335,13
1570,5,9336,0
1570,6,9337,6
1570,7,9338,13
1570,8,9339,2
1571,-1,9340,10
1571,0,9341,2
1571,1,9342,9
1571,2,9343,12
1571,3,9344,9
1571,4,9345,0
1571,5,9346,10
1571,6,9347,0
1571,7,9348,10
1571,8,9349,5
1573,-1,9350,25
1573,0,9351,17
1573,1,9352,24
1573,2,9353,16
1573,3,9354,18
1573,4,9355,21
1573,5,9356,18
1573,6,9357,14
1573,7,9358,26
1573,8,9359,10
1577,0,9360,29
1577,1,9361,3
1577,2,9362,1
1577,3,9363,1
1577,4,9364,2
1577,5,9365,1
1577,6,9366,0
1577,7,9367,2
1577,8,9368,2
1578,-1,9369,5
